district,date,temp_moy,temp_max,humidite,precip_mensuel,cas
Meri,2022-08-01,24.8,31.44,84.34,230.64,3668.0
Meri,2022-09-01,25.4,31.87,82.83,299.1,3791.0
Meri,2022-10-01,25.9,34.85,72.02,11.47,2980.0
Meri,2022-11-01,25.96,36.24,38.25,0.0,2201.0
Meri,2022-12-01,24.77,37.95,23.37,0.0,1376.0
Meri,2023-01-01,25.9,39.61,19.54,0.0,853.0
Meri,2023-02-01,27.64,40.97,14.73,0.0,591.0
Meri,2023-03-01,31.18,42.85,17.24,2.48,698.0
Meri,2023-04-01,34.12,43.17,25.84,2.7,630.0
Meri,2023-05-01,32.13,42.13,48.12,97.03,542.0
Meri,2023-06-01,28.42,37.26,67.0,115.2,891.0
Meri,2023-07-01,28.24,36.6,67.9,89.28,1136.0
Meri,2023-08-01,26.37,34.04,78.8,174.53,2389.0
Meri,2023-09-01,26.84,35.55,77.34,130.8,3246.0
Meri,2023-10-01,29.27,38.81,59.41,24.49,3125.0
Meri,2023-11-01,30.01,39.59,33.03,3.6,2678.0
Meri,2023-12-01,26.16,38.38,20.06,0.0,1642.0
Meri,2024-01-01,24.7,36.34,14.18,0.0,1198.0
Meri,2024-02-01,28.07,43.04,16.25,0.0,866.0
Meri,2024-03-01,33.45,45.2,13.0,0.0,944.0
Meri,2024-04-01,35.34,44.93,21.83,5.1,905.0
Meri,2024-05-01,35.46,45.42,32.46,12.4,921.0
Meri,2024-06-01,29.87,41.31,62.73,130.8,1200.0
Meri,2024-07-01,26.89,36.11,76.51,217.93,1502.0
Meri,2024-08-01,24.9,30.69,85.89,275.59,3080.0
Meri,2024-09-01,25.95,31.56,81.5,138.3,3637.0
Meri,2024-10-01,26.11,34.11,74.84,66.34,3199.0
Meri,2024-11-01,24.5,35.94,44.77,0.0,2544.0
Meri,2024-12-01,24.57,37.06,27.23,0.0,1839.0
Meri,2025-01-01,26.0,39.35,19.88,0.0,1426.0
Meri,2025-02-01,28.89,41.25,15.41,0.0,1062.0
Meri,2025-03-01,31.99,43.26,12.23,0.0,1124.0
Meri,2025-04-01,33.76,44.66,20.49,12.0,898.0
Meri,2025-05-01,34.72,43.77,30.5,8.06,901.0
Meri,2025-06-01,30.71,41.43,54.9,117.9,1092.0
Meri,2025-07-01,26.38,34.58,76.85,247.69,1403.0
Meri,2025-08-01,25.27,31.31,82.4,244.9,2602.0
Meri,2025-09-01,25.97,32.03,81.04,116.1,3028.0
Meri,2025-10-01,26.76,36.23,67.24,23.56,2971.0
Meri,2025-11-01,27.56,39.23,34.25,0.0,2116.0
Meri,2025-12-01,27.63,38.68,21.35,0.0,1561.0
Mindif,2017-01-01,27.2,40.06,16.76,0.0,227.0
Mindif,2017-02-01,26.98,39.02,11.25,0.0,
Mindif,2017-03-01,30.84,42.28,11.33,0.0,176.0
Mindif,2017-04-01,33.66,43.41,29.91,15.6,120.0
Mindif,2017-05-01,30.65,41.4,54.71,93.0,113.0
Mindif,2017-06-01,28.18,38.9,67.55,99.9,70.0
Mindif,2017-07-01,26.05,33.33,79.11,226.3,605.0
Mindif,2017-08-01,25.06,30.6,84.68,285.51,689.0
Mindif,2017-09-01,25.53,31.67,81.75,139.8,1202.0
Mindif,2017-10-01,26.79,36.18,62.25,23.87,895.0
Mindif,2017-11-01,27.0,38.73,31.91,0.0,463.0
Mindif,2017-12-01,26.43,37.76,20.49,0.0,187.0
Mindif,2018-01-01,23.03,35.14,13.45,0.0,128.0
Mindif,2018-02-01,29.43,41.08,16.07,5.88,156.0
Mindif,2018-03-01,31.39,42.0,13.45,0.0,106.0
Mindif,2018-04-01,33.38,42.99,27.08,8.4,70.0
Mindif,2018-05-01,29.94,41.98,60.6,95.48,45.0
Mindif,2018-06-01,28.21,38.21,67.43,140.4,49.0
Mindif,2018-07-01,26.06,33.04,77.88,226.92,761.0
Mindif,2018-08-01,24.83,30.72,85.14,329.84,912.0
Mindif,2018-09-01,25.51,32.45,83.07,174.9,1912.0
Mindif,2018-10-01,26.82,35.63,73.13,20.46,2176.0
Mindif,2018-11-01,27.04,37.71,42.96,4.2,1012.0
Mindif,2018-12-01,25.49,37.55,21.44,0.0,578.0
Mindif,2019-01-01,26.06,38.76,15.18,0.0,167.0
Mindif,2019-02-01,27.91,41.09,14.49,0.28,183.0
Mindif,2019-03-01,32.23,43.52,14.13,0.0,157.0
Mindif,2019-04-01,34.23,44.07,20.68,1.5,131.0
Mindif,2019-05-01,31.93,43.94,48.89,69.44,116.0
Mindif,2019-06-01,28.48,38.96,68.38,251.1,525.0
Mindif,2019-07-01,25.86,33.91,81.32,194.06,994.0
Mindif,2019-08-01,24.71,29.85,85.25,200.88,1336.0
Mindif,2019-09-01,25.83,32.88,81.47,114.0,1539.0
Mindif,2019-10-01,25.69,33.59,79.32,91.45,1834.0
Mindif,2019-11-01,26.36,36.75,54.24,0.0,1743.0
Mindif,2019-12-01,24.33,36.63,21.58,0.0,1673.0
Mindif,2020-01-01,24.26,37.38,17.64,0.0,954.0
Mindif,2020-02-01,27.09,40.78,14.85,0.0,521.0
Mindif,2020-03-01,31.59,42.68,17.47,0.31,423.0
Mindif,2020-04-01,33.46,43.02,30.48,10.8,250.0
Mindif,2020-05-01,31.26,42.6,53.32,44.95,226.0
Mindif,2020-06-01,30.46,40.63,55.72,50.1,205.0
Mindif,2020-07-01,27.2,36.84,70.53,115.94,1047.0
Mindif,2020-08-01,25.45,33.51,79.63,182.28,2732.0
Mindif,2020-09-01,25.29,32.18,82.32,186.0,2236.0
Mindif,2020-10-01,26.3,35.54,67.73,43.09,2859.0
Mindif,2020-11-01,26.53,36.81,41.44,0.6,2278.0
Mindif,2020-12-01,26.78,37.98,23.2,0.0,1692.0
Mindif,2021-01-01,26.29,38.44,17.2,0.0,1120.0
Mindif,2021-02-01,26.83,39.09,13.66,0.0,675.0
Mindif,2021-03-01,31.78,42.47,21.46,1.55,403.0
Mindif,2021-04-01,33.11,43.4,23.17,4.2,349.0
Mindif,2021-05-01,32.99,42.8,39.04,20.46,274.0
Mindif,2021-06-01,29.62,40.76,58.83,83.1,209.0
Mindif,2021-07-01,26.04,35.68,77.19,175.46,996.0
Mindif,2021-08-01,25.46,32.65,80.74,143.22,2684.0
Mindif,2021-09-01,26.25,34.65,77.85,101.4,2019.0
Mindif,2021-10-01,28.13,37.85,65.43,42.47,1645.0
Mindif,2021-11-01,29.0,38.74,36.86,0.6,1618.0
Mindif,2021-12-01,26.56,37.82,21.27,0.0,362.0
Mindif,2022-01-01,24.81,37.1,19.35,0.0,473.0
Mindif,2022-02-01,26.02,39.2,12.62,0.0,347.0
Mindif,2022-03-01,31.18,42.98,11.94,0.0,397.0
Mindif,2022-04-01,32.76,43.96,36.07,15.9,289.0
Mindif,2022-05-01,30.43,40.15,55.71,53.32,278.0
Mindif,2022-06-01,29.04,39.45,60.8,93.6,313.0
Mindif,2022-07-01,26.79,37.06,73.36,151.9,2221.0
Mindif,2022-08-01,24.8,31.44,84.34,230.64,1819.0
Mindif,2022-09-01,25.4,31.87,82.83,299.1,1698.0
Mindif,2022-10-01,25.9,34.85,72.02,11.47,1560.0
Mindif,2022-11-01,25.96,36.24,38.25,0.0,1082.0
Mindif,2022-12-01,24.77,37.95,23.37,0.0,743.0
Mindif,2023-01-01,25.9,39.61,19.54,0.0,525.0
Mindif,2023-02-01,27.64,40.97,14.73,0.0,401.0
Mindif,2023-03-01,31.18,42.85,17.24,2.48,294.0
Mindif,2023-04-01,34.12,43.17,25.84,2.7,208.0
Mindif,2023-05-01,32.13,42.13,48.12,97.03,198.0
Mindif,2023-06-01,28.42,37.26,67.0,115.2,180.0
Mindif,2023-07-01,28.24,36.6,67.9,89.28,874.0
Mindif,2023-08-01,26.37,34.04,78.8,174.53,1314.0
Mindif,2023-09-01,26.84,35.55,77.34,130.8,1354.0
Mindif,2023-10-01,29.27,38.81,59.41,24.49,2346.0
Mindif,2023-11-01,30.01,39.59,33.03,3.6,1235.0
Mindif,2023-12-01,26.16,38.38,20.06,0.0,1046.0
Mindif,2024-01-01,24.7,36.34,14.18,0.0,405.0
Mindif,2024-02-01,28.07,43.04,16.25,0.0,393.0
Mindif,2024-03-01,33.45,45.2,13.0,0.0,401.0
Mindif,2024-04-01,35.34,44.93,21.83,5.1,286.0
Mindif,2024-05-01,35.46,45.42,32.46,12.4,229.0
Mindif,2024-06-01,29.87,41.31,62.73,130.8,316.0
Mindif,2024-07-01,26.89,36.11,76.51,217.93,702.0
Mindif,2024-08-01,24.9,30.69,85.89,275.59,1867.0
Mindif,2024-09-01,25.95,31.56,81.5,138.3,1835.0
Mindif,2024-10-01,26.11,34.11,74.84,66.34,2128.0
Mindif,2024-11-01,24.5,35.94,44.77,0.0,1225.0
Mindif,2024-12-01,24.57,37.06,27.23,0.0,946.0
Mindif,2025-01-01,26.0,39.35,19.88,0.0,535.0
Mindif,2025-02-01,28.89,41.25,15.41,0.0,383.0
Mindif,2025-03-01,31.99,43.26,12.23,0.0,319.0
Mindif,2025-04-01,33.76,44.66,20.49,12.0,218.0
Mindif,2025-05-01,34.72,43.77,30.5,8.06,174.0
Mindif,2025-06-01,30.71,41.43,54.9,117.9,204.0
Mindif,2025-07-01,26.38,34.58,76.85,247.69,741.0
Mindif,2025-08-01,25.27,31.31,82.4,244.9,1484.0
Mindif,2025-09-01,25.97,32.03,81.04,116.1,1182.0
Mindif,2025-10-01,26.76,36.23,67.24,23.56,1474.0
Mindif,2025-11-01,27.56,39.23,34.25,0.0,707.0
Mindif,2025-12-01,27.63,38.68,21.35,0.0,435.0
Mogode,2017-01-01,25.78,38.72,19.25,0.0,79.0
Mogode,2017-02-01,25.66,37.63,12.21,0.28,4.0
Mogode,2017-03-01,29.62,41.15,11.78,0.0,5.0
Mogode,2017-04-01,32.06,41.8,30.98,12.9,81.0
Mogode,2017-05-01,28.38,40.45,62.63,157.17,2.0
Mogode,2017-06-01,26.62,37.01,71.3,106.5,45.0
Mogode,2017-07-01,24.54,30.4,83.0,253.27,269.0
Mogode,2017-08-01,23.82,29.15,86.26,224.75,643.0
Mogode,2017-09-01,24.4,30.97,82.83,147.0,1465.0
Mogode,2017-10-01,25.63,34.57,61.48,22.94,2278.0
Mogode,2017-11-01,25.35,36.82,33.78,0.0,1458.0
Mogode,2017-12-01,24.91,36.04,23.77,0.0,578.0
Mogode,2018-01-01,21.94,34.06,14.38,0.0,432.0
Mogode,2018-02-01,28.3,39.88,17.2,5.32,399.0
Mogode,2018-03-01,30.21,40.69,13.54,0.31,333.0
Mogode,2018-04-01,31.77,40.96,29.26,4.8,293.0
Mogode,2018-05-01,28.42,39.98,63.69,117.49,246.0
Mogode,2018-06-01,26.76,36.14,70.55,138.9,534.0
Mogode,2018-07-01,24.82,31.79,79.86,242.11,1084.0
Mogode,2018-08-01,23.59,29.42,86.9,310.31,1914.0
Mogode,2018-09-01,24.37,31.35,83.9,219.9,1201.0
Mogode,2018-10-01,25.56,32.54,74.56,41.85,3352.0
Mogode,2018-11-01,25.37,35.46,44.23,2.1,800.0
Mogode,2018-12-01,23.44,35.0,26.96,0.0,586.0
Mogode,2019-01-01,24.57,37.35,17.72,0.0,475.0
Mogode,2019-02-01,26.56,38.81,16.15,0.56,293.0
Mogode,2019-03-01,30.74,41.97,14.92,0.0,270.0
Mogode,2019-04-01,32.64,42.47,23.28,4.8,243.0
Mogode,2019-05-01,30.13,41.42,53.2,88.97,188.0
Mogode,2019-06-01,26.79,36.63,72.37,280.5,296.0
Mogode,2019-07-01,24.61,32.14,83.2,240.87,489.0
Mogode,2019-08-01,23.41,28.61,87.31,211.73,945.0
Mogode,2019-09-01,24.62,31.26,82.94,106.5,1541.0
Mogode,2019-10-01,24.38,31.89,81.14,93.31,2579.0
Mogode,2019-11-01,25.32,34.86,54.33,0.0,2023.0
Mogode,2019-12-01,22.8,34.55,25.04,0.0,1625.0
Mogode,2020-01-01,22.99,36.1,19.45,0.0,529.0
Mogode,2020-02-01,25.89,39.01,15.75,0.0,416.0
Mogode,2020-03-01,30.2,41.05,18.6,0.31,290.0
Mogode,2020-04-01,31.51,41.68,35.51,32.7,274.0
Mogode,2020-05-01,29.3,39.71,58.46,39.06,256.0
Mogode,2020-06-01,28.63,38.76,60.68,52.5,573.0
Mogode,2020-07-01,25.64,36.19,74.31,155.0,884.0
Mogode,2020-08-01,23.74,30.67,84.31,223.2,1689.0
Mogode,2020-09-01,24.08,31.25,84.0,183.9,1947.0
Mogode,2020-10-01,25.21,33.99,66.96,32.24,2385.0
Mogode,2020-11-01,25.13,35.08,42.07,0.3,2408.0
Mogode,2020-12-01,25.53,36.35,25.01,0.0,1361.0
Mogode,2021-01-01,25.26,36.89,17.57,0.0,1098.0
Mogode,2021-02-01,25.76,38.01,14.13,0.0,494.0
Mogode,2021-03-01,30.07,40.56,24.93,3.41,409.0
Mogode,2021-04-01,31.5,42.08,26.65,5.4,228.0
Mogode,2021-05-01,31.38,41.41,42.62,20.46,126.0
Mogode,2021-06-01,28.45,39.07,59.87,82.5,340.0
Mogode,2021-07-01,24.64,34.53,80.18,177.32,602.0
Mogode,2021-08-01,24.22,30.35,82.37,143.22,1123.0
Mogode,2021-09-01,25.01,32.69,79.71,94.8,2597.0
Mogode,2021-10-01,26.95,35.99,65.55,50.84,2947.0
Mogode,2021-11-01,27.52,37.21,37.5,0.6,2271.0
Mogode,2021-12-01,25.23,36.0,22.77,0.0,1013.0
Mogode,2022-01-01,23.54,36.12,20.34,0.0,732.0
Mogode,2022-02-01,24.94,37.76,13.26,0.0,546.0
Mogode,2022-03-01,29.91,41.16,12.71,0.0,552.0
Mogode,2022-04-01,30.89,42.71,40.85,21.9,364.0
Mogode,2022-05-01,28.93,39.22,58.32,34.72,519.0
Mogode,2022-06-01,27.65,38.95,63.28,87.9,818.0
Mogode,2022-07-01,25.27,36.13,77.14,195.61,1855.0
Mogode,2022-08-01,23.49,29.88,86.8,235.91,1668.0
Mogode,2022-09-01,24.25,30.31,83.75,304.5,1554.0
Mogode,2022-10-01,24.71,33.01,72.17,6.2,1373.0
Mogode,2022-11-01,24.45,34.33,39.56,0.0,780.0
Mogode,2022-12-01,23.11,35.96,26.83,0.0,455.0
Mogode,2023-01-01,24.57,38.13,21.28,0.0,465.0
Mogode,2023-02-01,26.36,39.47,15.56,0.0,263.0
Mogode,2023-03-01,29.78,41.51,18.12,1.86,369.0
Mogode,2023-04-01,32.12,41.54,29.86,6.6,223.0
Mogode,2023-05-01,29.81,39.84,55.19,115.01,246.0
Mogode,2023-06-01,27.29,36.07,67.64,92.1,391.0
Mogode,2023-07-01,27.3,36.05,67.03,83.39,756.0
Mogode,2023-08-01,25.46,33.18,77.81,157.17,891.0
Mogode,2023-09-01,25.71,34.64,77.53,119.1,911.0
Mogode,2023-10-01,28.4,37.69,56.77,22.63,1076.0
Mogode,2023-11-01,28.54,38.11,34.33,5.1,1063.0
Mogode,2023-12-01,24.83,36.98,21.28,0.0,643.0
Mogode,2024-01-01,23.65,35.47,14.6,0.0,324.0
Mogode,2024-02-01,26.92,41.73,16.85,0.0,260.0
Mogode,2024-03-01,32.23,43.55,13.68,0.0,330.0
Mogode,2024-04-01,33.68,44.03,24.16,1.8,387.0
Mogode,2024-05-01,33.71,43.21,36.53,9.61,159.0
Mogode,2024-06-01,28.48,39.95,65.16,166.5,179.0
Mogode,2024-07-01,25.27,33.59,80.49,294.19,419.0
Mogode,2024-08-01,23.53,28.48,88.76,313.41,673.0
Mogode,2024-09-01,24.65,30.39,83.27,127.5,997.0
Mogode,2024-10-01,24.69,31.49,76.38,74.09,1433.0
Mogode,2024-11-01,22.42,33.2,49.49,0.0,828.0
Mogode,2024-12-01,22.61,34.52,32.51,0.0,518.0
Mogode,2025-01-01,24.44,37.21,22.68,0.0,456.0
Mogode,2025-02-01,27.6,39.47,16.46,0.0,365.0
Mogode,2025-03-01,30.86,42.12,12.71,0.0,262.0
Mogode,2025-04-01,32.53,43.05,20.63,8.7,216.0
Mogode,2025-05-01,33.06,42.38,32.58,11.78,195.0
Mogode,2025-06-01,29.55,40.14,55.39,108.3,290.0
Mogode,2025-07-01,25.07,33.43,78.67,291.71,411.0
Mogode,2025-08-01,23.99,30.15,84.07,211.42,705.0
Mogode,2025-09-01,24.8,31.32,81.97,124.8,840.0
Mogode,2025-10-01,25.69,34.51,66.73,29.76,1539.0
Mogode,2025-11-01,26.18,37.23,35.2,0.0,954.0
Mogode,2025-12-01,26.22,37.19,23.91,0.0,504.0
Mokolo,2017-01-01,25.78,38.72,19.25,0.0,900.0
Mokolo,2017-02-01,25.66,37.63,12.21,0.28,829.0
Mokolo,2017-03-01,29.62,41.15,11.78,0.0,931.0
Mokolo,2017-04-01,32.06,41.8,30.98,12.9,673.0
Mokolo,2017-05-01,28.38,40.45,62.63,157.17,779.0
Mokolo,2017-06-01,26.62,37.01,71.3,106.5,869.0
Mokolo,2017-07-01,24.54,30.4,83.0,253.27,2659.0
Mokolo,2017-08-01,23.82,29.15,86.26,224.75,5958.0
Mokolo,2017-09-01,24.4,30.97,82.83,147.0,8129.0
Mokolo,2017-10-01,25.63,34.57,61.48,22.94,9122.0
Mokolo,2017-11-01,25.35,36.82,33.78,0.0,6348.0
Mokolo,2017-12-01,24.91,36.04,23.77,0.0,1684.0
Mokolo,2018-01-01,21.94,34.06,14.38,0.0,1444.0
Mokolo,2018-02-01,28.3,39.88,17.2,5.32,967.0
Mokolo,2018-03-01,30.21,40.69,13.54,0.31,882.0
Mokolo,2018-04-01,31.77,40.96,29.26,4.8,802.0
Mokolo,2018-05-01,28.42,39.98,63.69,117.49,936.0
Mokolo,2018-06-01,26.76,36.14,70.55,138.9,1062.0
Mokolo,2018-07-01,24.82,31.79,79.86,242.11,4982.0
Mokolo,2018-08-01,23.59,29.42,86.9,310.31,13345.0
Mokolo,2018-09-01,24.37,31.35,83.9,219.9,10729.0
Mokolo,2018-10-01,25.56,32.54,74.56,41.85,11902.0
Mokolo,2018-11-01,25.37,35.46,44.23,2.1,6515.0
Mokolo,2018-12-01,23.44,35.0,26.96,0.0,2903.0
Mokolo,2019-01-01,24.57,37.35,17.72,0.0,2557.0
Mokolo,2019-02-01,26.56,38.81,16.15,0.56,1468.0
Mokolo,2019-03-01,30.74,41.97,14.92,0.0,1490.0
Mokolo,2019-04-01,32.64,42.47,23.28,4.8,1410.0
Mokolo,2019-05-01,30.13,41.42,53.2,88.97,1400.0
Mokolo,2019-06-01,26.79,36.63,72.37,280.5,1069.0
Mokolo,2019-07-01,24.61,32.14,83.2,240.87,3472.0
Mokolo,2019-08-01,23.41,28.61,87.31,211.73,7784.0
Mokolo,2019-09-01,24.62,31.26,82.94,106.5,9329.0
Mokolo,2019-10-01,24.38,31.89,81.14,93.31,10773.0
Mokolo,2019-11-01,25.32,34.86,54.33,0.0,7234.0
Mokolo,2019-12-01,22.8,34.55,25.04,0.0,6885.0
Mokolo,2020-01-01,22.99,36.1,19.45,0.0,4340.0
Mokolo,2020-02-01,25.89,39.01,15.75,0.0,2325.0
Mokolo,2020-03-01,30.2,41.05,18.6,0.31,1664.0
Mokolo,2020-04-01,31.51,41.68,35.51,32.7,1286.0
Mokolo,2020-05-01,29.3,39.71,58.46,39.06,949.0
Mokolo,2020-06-01,28.63,38.76,60.68,52.5,1627.0
Mokolo,2020-07-01,25.64,36.19,74.31,155.0,7212.0
Mokolo,2020-08-01,23.74,30.67,84.31,223.2,10158.0
Mokolo,2020-09-01,24.08,31.25,84.0,183.9,12030.0
Mokolo,2020-10-01,25.21,33.99,66.96,32.24,14520.0
Mokolo,2020-11-01,25.13,35.08,42.07,0.3,10594.0
Mokolo,2020-12-01,25.53,36.35,25.01,0.0,6747.0
Mokolo,2021-01-01,25.26,36.89,17.57,0.0,6378.0
Mokolo,2021-02-01,25.76,38.01,14.13,0.0,4473.0
Mokolo,2021-03-01,30.07,40.56,24.93,3.41,2368.0
Mokolo,2021-04-01,31.5,42.08,26.65,5.4,1433.0
Mokolo,2021-05-01,31.38,41.41,42.62,20.46,1555.0
Mokolo,2021-06-01,28.45,39.07,59.87,82.5,1961.0
Mokolo,2021-07-01,24.64,34.53,80.18,177.32,9478.0
Mokolo,2021-08-01,24.22,30.35,82.37,143.22,13054.0
Mokolo,2021-09-01,25.01,32.69,79.71,94.8,11340.0
Mokolo,2021-10-01,26.95,35.99,65.55,50.84,12154.0
Mokolo,2021-11-01,27.52,37.21,37.5,0.6,9421.0
Mokolo,2021-12-01,25.23,36.0,22.77,0.0,5387.0
Mokolo,2022-01-01,23.54,36.12,20.34,0.0,3725.0
Mokolo,2022-02-01,24.94,37.76,13.26,0.0,2581.0
Mokolo,2022-03-01,29.91,41.16,12.71,0.0,2399.0
Mokolo,2022-04-01,30.89,42.71,40.85,21.9,1630.0
Mokolo,2022-05-01,28.93,39.22,58.32,34.72,1797.0
Mokolo,2022-06-01,27.65,38.95,63.28,87.9,2502.0
Mokolo,2022-07-01,25.27,36.13,77.14,195.61,8229.0
Mokolo,2022-08-01,23.49,29.88,86.8,235.91,7462.0
Mokolo,2022-09-01,24.25,30.31,83.75,304.5,8202.0
Mokolo,2022-10-01,24.71,33.01,72.17,6.2,6746.0
Mokolo,2022-11-01,24.45,34.33,39.56,0.0,3879.0
Mokolo,2022-12-01,23.11,35.96,26.83,0.0,4295.0
Mokolo,2023-01-01,24.57,38.13,21.28,0.0,1846.0
Mokolo,2023-02-01,26.36,39.47,15.56,0.0,1621.0
Mokolo,2023-03-01,29.78,41.51,18.12,1.86,1285.0
Mokolo,2023-04-01,32.12,41.54,29.86,6.6,1075.0
Mokolo,2023-05-01,29.81,39.84,55.19,115.01,1079.0
Mokolo,2023-06-01,27.29,36.07,67.64,92.1,1352.0
Mokolo,2023-07-01,27.3,36.05,67.03,83.39,3760.0
Mokolo,2023-08-01,25.46,33.18,77.81,157.17,6923.0
Mokolo,2023-09-01,25.71,34.64,77.53,119.1,5795.0
Mokolo,2023-10-01,28.4,37.69,56.77,22.63,7470.0
Mokolo,2023-11-01,28.54,38.11,34.33,5.1,6027.0
Mokolo,2023-12-01,24.83,36.98,21.28,0.0,4638.0
Mokolo,2024-01-01,23.65,35.47,14.6,0.0,3254.0
Mokolo,2024-02-01,26.92,41.73,16.85,0.0,3068.0
Mokolo,2024-03-01,32.23,43.55,13.68,0.0,1587.0
Mokolo,2024-04-01,33.68,44.03,24.16,1.8,1897.0
Mokolo,2024-05-01,33.71,43.21,36.53,9.61,1370.0
Mokolo,2024-06-01,28.48,39.95,65.16,166.5,1360.0
Mokolo,2024-07-01,25.27,33.59,80.49,294.19,2231.0
Mokolo,2024-08-01,23.53,28.48,88.76,313.41,6826.0
Mokolo,2024-09-01,24.65,30.39,83.27,127.5,7544.0
Mokolo,2024-10-01,24.69,31.49,76.38,74.09,7000.0
Mokolo,2024-11-01,22.42,33.2,49.49,0.0,3867.0
Mokolo,2024-12-01,22.61,34.52,32.51,0.0,2620.0
Mokolo,2025-01-01,24.44,37.21,22.68,0.0,2164.0
Mokolo,2025-02-01,27.6,39.47,16.46,0.0,1515.0
Mokolo,2025-03-01,30.86,42.12,12.71,0.0,1272.0
Mokolo,2025-04-01,32.53,43.05,20.63,8.7,867.0
Mokolo,2025-05-01,33.06,42.38,32.58,11.78,986.0
Mokolo,2025-06-01,29.55,40.14,55.39,108.3,1064.0
Mokolo,2025-07-01,25.07,33.43,78.67,291.71,2167.0
Mokolo,2025-08-01,23.99,30.15,84.07,211.42,4844.0
Mokolo,2025-09-01,24.8,31.32,81.97,124.8,5952.0
Mokolo,2025-10-01,25.69,34.51,66.73,29.76,6289.0
Mokolo,2025-11-01,26.18,37.23,35.2,0.0,3390.0
Mokolo,2025-12-01,26.22,37.19,23.91,0.0,2094.0
Mora,2017-01-01,26.88,41.14,17.76,0.0,1591.0
Mora,2017-02-01,26.58,39.75,11.87,0.0,1186.0
Mora,2017-03-01,30.82,43.88,11.8,0.0,391.0
Mora,2017-04-01,34.92,44.98,20.0,0.3,443.0
Mora,2017-05-01,33.81,44.97,41.45,41.85,208.0
Mora,2017-06-01,30.43,42.41,58.52,90.9,214.0
Mora,2017-07-01,28.19,37.5,69.65,151.28,221.0
Mora,2017-08-01,26.68,34.72,78.14,174.84,961.0
Mora,2017-09-01,27.56,37.22,72.72,86.1,3271.0
Mora,2017-10-01,28.66,39.87,46.23,10.85,3000.0
Mora,2017-11-01,28.22,40.59,20.67,0.0,1526.0
Mora,2017-12-01,26.54,38.85,20.37,0.0,505.0
Mora,2018-01-01,22.5,35.61,15.36,0.0,1966.0
Mora,2018-02-01,29.58,42.52,15.52,0.84,828.0
Mora,2018-03-01,31.68,43.2,11.2,0.0,321.0
Mora,2018-04-01,34.39,45.54,19.75,2.1,209.0
Mora,2018-05-01,33.79,44.1,43.93,27.9,311.0
Mora,2018-06-01,31.54,43.4,52.8,67.5,177.0
Mora,2018-07-01,28.24,37.31,68.29,198.71,889.0
Mora,2018-08-01,26.19,32.98,80.9,241.18,3882.0
Mora,2018-09-01,26.39,33.04,81.28,142.8,4875.0
Mora,2018-10-01,28.35,38.6,64.42,12.71,3761.0
Mora,2018-11-01,27.95,39.3,29.67,0.3,1741.0
Mora,2018-12-01,25.21,37.77,22.2,0.0,2603.0
Mora,2019-01-01,25.43,39.24,16.69,0.0,2110.0
Mora,2019-02-01,27.36,40.11,14.81,0.0,1363.0
Mora,2019-03-01,32.2,44.57,13.53,0.0,966.0
Mora,2019-04-01,34.92,45.1,16.16,0.6,202.0
Mora,2019-05-01,34.68,45.9,38.64,26.97,168.0
Mora,2019-06-01,30.58,41.38,59.96,138.6,537.0
Mora,2019-07-01,28.27,37.94,69.38,110.36,810.0
Mora,2019-08-01,26.48,34.07,78.04,164.92,3256.0
Mora,2019-09-01,28.08,38.36,70.89,60.0,4408.0
Mora,2019-10-01,27.88,37.47,68.55,55.49,6638.0
Mora,2019-11-01,28.56,39.92,37.91,0.0,4985.0
Mora,2019-12-01,24.44,36.91,19.93,0.0,5238.0
Mora,2020-01-01,24.09,38.26,18.42,0.0,4178.0
Mora,2020-02-01,26.69,41.3,15.34,0.0,1332.0
Mora,2020-03-01,31.94,43.83,16.14,0.0,1244.0
Mora,2020-04-01,34.7,45.88,22.59,4.8,1027.0
Mora,2020-05-01,34.05,44.64,38.62,9.61,830.0
Mora,2020-06-01,33.38,43.29,44.89,38.7,962.0
Mora,2020-07-01,29.04,39.79,63.87,89.28,1254.0
Mora,2020-08-01,27.02,35.56,74.38,150.04,3327.0
Mora,2020-09-01,26.87,35.74,76.15,108.9,5707.0
Mora,2020-10-01,27.78,38.57,58.69,24.8,8201.0
Mora,2020-11-01,27.31,38.61,34.83,0.0,7159.0
Mora,2020-12-01,26.8,39.28,23.72,0.0,5543.0
Mora,2021-01-01,26.15,39.06,18.34,0.0,4984.0
Mora,2021-02-01,26.52,39.58,14.66,0.0,3300.0
Mora,2021-03-01,32.09,43.68,17.41,0.0,1837.0
Mora,2021-04-01,33.64,44.81,17.55,0.0,1423.0
Mora,2021-05-01,34.98,44.51,27.39,6.82,1165.0
Mora,2021-06-01,32.12,42.34,48.65,41.7,921.0
Mora,2021-07-01,28.78,39.9,65.35,134.23,1339.0
Mora,2021-08-01,27.53,36.58,72.92,75.64,4639.0
Mora,2021-09-01,28.42,38.82,68.35,56.1,6367.0
Mora,2021-10-01,30.53,40.61,49.34,24.8,6492.0
Mora,2021-11-01,29.76,40.65,25.61,0.0,3715.0
Mora,2021-12-01,26.42,38.13,21.26,0.0,3049.0
Mora,2022-01-01,24.32,37.64,20.36,0.0,3165.0
Mora,2022-02-01,25.64,39.92,13.46,0.0,2276.0
Mora,2022-03-01,31.19,43.82,11.38,0.0,1960.0
Mora,2022-04-01,34.68,45.41,27.02,3.9,1571.0
